1, 2, WinRate, Win, Defeat
31, 94,36.6 ,657, 1138
193, 217,56.17 ,1179, 920
15, 62,38.84 ,167, 263
139, 218,57.29 ,786, 586
80, 95,46.07 ,223, 261
141, 239,51.76 ,2461, 2294
43, 64,47.13 ,623, 699
86, 90,31.23 ,568, 1251
162, 237,59.69 ,998, 674
198, 217,57.9 ,707, 514
134, 199,57.23 ,392, 293
187, 196,60.81 ,45, 29
131, 211,56.02 ,1196, 939
47, 77,53.33 ,104, 91
53, 77,46.42 ,162, 187
162, 208,63.94 ,211, 119
3, 104,44.39 ,1575, 1973
137, 211,59.76 ,1573, 1059
8, 110,45.16 ,4653, 5651
12, 78,36.5 ,150, 261
204, 228,58.5 ,3958, 2808
21, 98,43.49 ,2598, 3376
11, 77,47.16 ,216, 242
10, 81,43.63 ,911, 1177
162, 195,49.23 ,224, 231
149, 234,54.79 ,5899, 4867
29, 57,42.5 ,136, 184
35, 72,32.61 ,196, 405
83, 113,48.47 ,1393, 1481
50, 78,43.8 ,212, 272
148, 234,60.22 ,7722, 5101
3, 101,47.04 ,565, 636
146, 224,54.2 ,633, 535
183, 208,50.38 ,134, 132
160, 213,61.09 ,1958, 1247
171, 196,58.6 ,620, 438
33, 61,50.7 ,181, 176
31, 66,54.76 ,115, 95
58, 73,40.65 ,213, 311
198, 212,64.1 ,541, 303
164, 196,58.14 ,175, 126
172, 207,61.71 ,166, 103
168, 209,59.69 ,228, 154
15, 43,38.89 ,42, 66
159, 225,58.88 ,965, 674
42, 109,36.67 ,286, 494
162, 193,59.37 ,396, 271
67, 107,39.66 ,2247, 3419
186, 229,62.47 ,1583, 951
133, 201,53.83 ,605, 519
52, 56,50.45 ,451, 443
9, 91,42.0 ,872, 1204
35, 79,32.45 ,234, 487
159, 219,53.63 ,214, 185
18, 98,48.03 ,2165, 2343
189, 192,60.24 ,597, 394
134, 179,63.28 ,343, 199
93, 107,38.51 ,1872, 2989
59, 70,37.67 ,379, 627
16, 77,54.01 ,148, 126
67, 92,47.01 ,409, 461
193, 201,58.44 ,883, 628
202, 206,42.26 ,161, 220
149, 230,52.08 ,1675, 1541
157, 227,56.19 ,3291, 2566
179, 184,56.88 ,752, 570
181, 227,58.47 ,2989, 2123
40, 60,44.88 ,736, 904
40, 91,44.27 ,456, 574
86, 109,41.75 ,2811, 3922
41, 113,45.37 ,2345, 2824
150, 210,59.93 ,516, 345
212, 221,55.83 ,292, 231
33, 58,32.56 ,70, 145
42, 73,38.91 ,614, 964
1, 96,36.79 ,1708, 2934
48, 78,43.87 ,179, 229
153, 210,53.8 ,326, 280
53, 58,35.53 ,194, 352
13, 102,43.01 ,409, 542
133, 211,60.56 ,588, 383
168, 201,60.29 ,495, 326
188, 207,59.82 ,67, 45
47, 85,51.5 ,1084, 1021
194, 196,60.07 ,170, 113
59, 83,50.42 ,656, 645
186, 210,59.97 ,406, 271
13, 55,38.72 ,211, 334
79, 86,33.82 ,579, 1133
69, 75,33.8 ,725, 1420
64, 97,43.59 ,3398, 4397
168, 223,55.65 ,1079, 860
60, 65,41.91 ,197, 273
159, 213,61.66 ,1483, 922
61, 85,57.68 ,522, 383
192, 201,54.62 ,626, 520
28, 79,40.3 ,627, 929
133, 202,51.32 ,234, 222
183, 205,51.76 ,823, 767
187, 205,57.51 ,249, 184
191, 198,71.4 ,689, 276
211, 221,58.33 ,735, 525
141, 203,47.62 ,541, 595
157, 207,64.33 ,285, 158
145, 215,62.43 ,334, 201
23, 86,36.12 ,2331, 4122
158, 211,62.43 ,957, 576
132, 230,57.97 ,2808, 2036
190, 239,58.14 ,1246, 897
148, 228,58.51 ,2571, 1823
22, 97,41.22 ,2962, 4224
167, 218,59.14 ,553, 382
37, 75,41.49 ,578, 815
149, 208,50.0 ,536, 536
170, 208,59.75 ,239, 161
27, 91,41.4 ,342, 484
186, 225,63.5 ,981, 564
1, 100,38.69 ,2891, 4582
197, 225,54.3 ,278, 234
42, 87,40.81 ,1686, 2445
173, 195,48.09 ,88, 95
68, 78,41.09 ,226, 324
38, 58,42.89 ,163, 217
47, 55,44.12 ,184, 233
44, 105,39.07 ,2653, 4138
53, 98,38.35 ,413, 664
190, 199,55.33 ,301, 243
162, 209,55.07 ,342, 279
15, 91,52.03 ,128, 118
34, 69,33.16 ,498, 1004
136, 220,61.73 ,1189, 737
3, 73,49.95 ,477, 478
91, 94,36.06 ,287, 509
76, 93,36.58 ,983, 1704
204, 212,61.3 ,670, 423
241, 242,57.35 ,476, 354
54, 108,53.54 ,2316, 2010
19, 85,44.49 ,1803, 2250
42, 77,44.32 ,117, 147
48, 102,49.42 ,471, 482
182, 221,56.98 ,347, 262
97, 106,37.97 ,2467, 4031
15, 42,44.02 ,217, 276
5, 104,46.41 ,5536, 6393
43, 55,41.67 ,80, 112
179, 225,60.27 ,449, 296
194, 205,53.51 ,1305, 1134
77, 83,61.08 ,226, 144
161, 227,56.17 ,4832, 3771
201, 236,49.76 ,1639, 1655
171, 222,59.46 ,619, 422
45, 65,43.23 ,268, 352
191, 210,65.2 ,148, 79
62, 83,45.51 ,634, 759
212, 227,55.97 ,666, 524
189, 217,62.32 ,1143, 691
9, 102,47.07 ,1036, 1165
36, 38,46.33 ,208, 241
60, 66,47.47 ,150, 166
45, 101,46.88 ,864, 979
74, 104,44.5 ,9372, 11688
170, 203,60.96 ,1057, 677
134, 188,59.33 ,318, 218
171, 211,58.63 ,1247, 880
8, 120,43.51 ,4216, 5474
44, 96,38.47 ,1864, 2981
167, 208,56.58 ,271, 208
152, 202,50.27 ,646, 639
133, 217,55.61 ,342, 273
152, 206,52.99 ,646, 573
157, 206,52.63 ,982, 884
16, 80,48.1 ,404, 436
148, 231,60.17 ,3677, 2434
81, 90,44.09 ,377, 478
216, 233,53.83 ,809, 694
78, 87,40.63 ,384, 561
74, 79,37.67 ,1132, 1873
51, 88,44.44 ,348, 435
135, 222,65.3 ,431, 229
40, 93,43.54 ,2199, 2852
29, 55,36.91 ,55, 94
133, 188,48.24 ,96, 103
160, 187,62.91 ,514, 303
194, 225,60.5 ,1749, 1142
170, 205,58.43 ,1064, 757
186, 224,59.14 ,498, 344
218, 226,55.61 ,317, 253
32, 55,52.55 ,237, 214
26, 77,47.19 ,428, 479
185, 235,53.86 ,258, 221
10, 72,37.75 ,342, 564
48, 67,41.15 ,400, 572
17, 87,41.29 ,2649, 3767
42, 114,39.14 ,890, 1384
172, 227,54.88 ,1950, 1603
34, 58,36.84 ,224, 384
189, 225,63.63 ,551, 315
65, 85,44.99 ,386, 472
65, 72,31.08 ,92, 204
150, 188,55.18 ,213, 173
94, 101,36.73 ,400, 689
212, 237,58.46 ,560, 398
35, 85,43.08 ,837, 1106
161, 220,47.84 ,376, 410
75, 87,40.05 ,881, 1319
90, 93,34.68 ,799, 1505
14, 109,41.05 ,3362, 4829
169, 218,54.86 ,1067, 878
140, 230,55.64 ,2886, 2301
168, 215,63.39 ,639, 369
18, 88,47.48 ,1263, 1397
155, 201,56.51 ,1935, 1489
158, 239,55.87 ,1993, 1574
10, 92,43.08 ,246, 325
193, 206,51.09 ,329, 315
29, 93,41.64 ,1925, 2698
160, 217,55.23 ,1224, 992
51, 94,44.19 ,684, 864
151, 220,52.07 ,1595, 1468
12, 104,39.35 ,1625, 2505
139, 225,61.53 ,2222, 1389
186, 208,63.94 ,399, 225
147, 208,54.57 ,496, 413
10, 105,38.83 ,1772, 2791
204, 234,59.33 ,12568, 8616
131, 222,57.69 ,544, 399
43, 85,46.79 ,379, 431
4, 97,48.25 ,1169, 1254
135, 208,57.4 ,663, 492
225, 227,58.84 ,2269, 1587
74, 97,39.72 ,5075, 7702
201, 210,58.46 ,594, 422
25, 95,42.33 ,1397, 1903
91, 101,43.17 ,477, 628
180, 219,59.44 ,277, 189
55, 87,42.57 ,645, 870
135, 219,59.06 ,551, 382
15, 48,48.68 ,166, 175
57, 90,38.77 ,88, 139
68, 104,47.27 ,2853, 3182
13, 83,43.1 ,996, 1315
192, 221,55.43 ,454, 365
48, 80,47.54 ,300, 331
166, 212,66.03 ,416, 214
157, 231,58.7 ,1501, 1056
33, 62,39.25 ,210, 325
67, 100,42.19 ,2676, 3666
178, 196,60.77 ,158, 102
145, 172,57.76 ,268, 196
161, 236,54.54 ,3582, 2986
161, 196,65.13 ,155, 83
55, 61,53.02 ,123, 109
88, 89,40.0 ,86, 129
132, 234,53.45 ,1161, 1011
53, 61,50.45 ,393, 386
151, 239,54.8 ,4438, 3661
71, 83,43.88 ,663, 848
148, 218,58.43 ,1507, 1072
51, 80,50.42 ,654, 643
159, 224,55.71 ,610, 485
159, 208,43.48 ,30, 39
210, 216,59.47 ,1626, 1108
152, 219,62.22 ,555, 337
4, 60,46.79 ,219, 249
70, 101,37.78 ,912, 1502
137, 238,64.22 ,3102, 1728
207, 211,62.55 ,157, 94
19, 99,39.3 ,1421, 2195
26, 87,36.03 ,1454, 2582
197, 237,56.2 ,3195, 2490
175, 218,65.15 ,615, 329
179, 187,63.29 ,131, 76
192, 206,52.12 ,638, 586
145, 188,53.12 ,68, 60
79, 84,42.95 ,621, 825
30, 94,37.84 ,854, 1403
204, 206,56.23 ,740, 576
211, 230,60.76 ,1273, 822
85, 97,46.19 ,1875, 2184
25, 76,36.89 ,754, 1290
44, 103,41.27 ,799, 1137
33, 79,39.42 ,95, 146
191, 225,71.8 ,471, 185
148, 209,52.61 ,1148, 1034
1, 95,35.03 ,241, 447
201, 208,51.61 ,240, 225
57, 84,49.58 ,594, 604
5, 79,39.47 ,300, 460
28, 95,43.37 ,1093, 1427
53, 100,41.27 ,908, 1292
95, 107,44.66 ,799, 990
43, 71,42.19 ,324, 444
137, 196,58.9 ,354, 247
27, 108,54.45 ,2429, 2032
38, 93,41.4 ,751, 1063
192, 211,60.4 ,752, 493
27, 66,52.91 ,109, 97
25, 66,47.1 ,260, 292
150, 206,57.82 ,680, 496
208, 221,52.75 ,192, 172
42, 97,39.66 ,1400, 2130
143, 195,50.59 ,259, 253
36, 93,42.36 ,2073, 2821
11, 99,38.64 ,1722, 2734
148, 240,58.61 ,4783, 3378
74, 77,49.74 ,390, 394
214, 228,63.5 ,3698, 2126
192, 220,47.56 ,293, 323
160, 230,57.54 ,2866, 2115
172, 213,59.19 ,1575, 1086
62, 76,39.34 ,502, 774
143, 203,54.42 ,474, 397
45, 110,47.46 ,1346, 1490
184, 225,50.2 ,249, 247
27, 61,52.34 ,514, 468
58, 72,26.64 ,57, 157
156, 231,54.14 ,2989, 2532
193, 226,54.03 ,322, 274
167, 223,54.47 ,2232, 1866
50, 113,44.8 ,978, 1205
180, 212,62.96 ,595, 350
134, 234,63.36 ,1010, 584
64, 100,45.15 ,1960, 2381
166, 185,57.96 ,193, 140
189, 230,62.65 ,916, 546
42, 95,37.33 ,321, 539
136, 230,65.33 ,3755, 1993
163, 193,55.81 ,245, 194
56, 82,45.97 ,194, 228
163, 218,59.71 ,166, 112
12, 76,34.7 ,329, 619
153, 228,54.88 ,810, 666
23, 96,35.5 ,442, 803
8, 99,41.95 ,3274, 4531
57, 65,36.43 ,47, 82
172, 211,58.85 ,472, 330
53, 66,37.91 ,127, 208
20, 55,45.99 ,258, 303
134, 201,61.5 ,965, 604
180, 225,56.34 ,933, 723
54, 106,39.4 ,1759, 2706
29, 66,47.67 ,164, 180
145, 192,57.37 ,253, 188
188, 214,58.6 ,719, 508
139, 196,56.97 ,339, 256
84, 99,44.57 ,2982, 3709
54, 107,42.25 ,1607, 2197
158, 179,55.39 ,437, 352
167, 225,59.69 ,899, 607
138, 218,60.65 ,2360, 1531
59, 61,56.25 ,90, 70
152, 224,54.13 ,812, 688
12, 80,43.01 ,234, 310
146, 239,56.27 ,1508, 1172
86, 100,41.37 ,1906, 2701
186, 231,64.55 ,2016, 1107
62, 95,45.51 ,638, 764
210, 223,54.81 ,906, 747
179, 212,58.05 ,137, 99
162, 207,64.55 ,122, 67
99, 100,39.31 ,989, 1527
163, 173,59.02 ,121, 84
10, 107,41.49 ,1971, 2779
70, 82,43.44 ,318, 414
179, 192,54.47 ,481, 402
50, 62,43.36 ,594, 776
167, 188,48.34 ,146, 156
29, 79,41.1 ,397, 569
52, 77,52.05 ,76, 70
149, 228,57.88 ,2563, 1865
185, 193,52.48 ,127, 115
28, 92,50.59 ,259, 253
199, 223,47.68 ,2172, 2383
201, 225,59.7 ,1120, 756
108, 109,50.9 ,1614, 1557
175, 222,64.66 ,183, 100
145, 214,64.47 ,1145, 631
177, 240,60.17 ,1449, 959
215, 225,60.72 ,1062, 687
87, 109,43.13 ,1643, 2166
181, 208,56.96 ,319, 241
44, 100,40.07 ,3191, 4773
36, 58,38.89 ,231, 363
55, 62,42.63 ,214, 288
41, 72,33.39 ,364, 726
198, 228,58.15 ,1191, 857
23, 110,38.72 ,1269, 2008
46, 74,44.49 ,905, 1129
19, 98,47.7 ,2155, 2363
83, 85,45.55 ,691, 826
21, 111,43.48 ,4134, 5374
152, 237,60.45 ,2548, 1667
140, 238,64.99 ,3837, 2067
175, 231,62.53 ,1210, 725
62, 108,51.96 ,1151, 1064
217, 224,54.95 ,915, 750
54, 104,43.9 ,3739, 4779
184, 240,55.62 ,2483, 1981
173, 176,58.29 ,123, 88
46, 81,47.68 ,761, 835
26, 100,38.87 ,3170, 4986
202, 207,63.22 ,55, 32
204, 224,52.33 ,1159, 1056
158, 235,57.8 ,1968, 1437
80, 81,49.33 ,257, 264
67, 91,41.14 ,1050, 1502
28, 88,42.24 ,555, 759
162, 168,60.65 ,319, 207
171, 238,66.17 ,6245, 3193
164, 209,52.75 ,316, 283
134, 185,61.73 ,100, 62
52, 87,42.64 ,637, 857
145, 175,59.18 ,232, 160
69, 109,37.19 ,829, 1400
72, 75,33.03 ,251, 509
15, 86,40.77 ,592, 860
46, 52,42.62 ,208, 280
6, 94,51.85 ,927, 861
213, 222,66.46 ,317, 160
214, 218,63.19 ,1449, 844
163, 185,61.02 ,155, 99
193, 231,55.29 ,706, 571
54, 79,40.05 ,519, 777
147, 182,52.89 ,375, 334
182, 189,56.16 ,155, 121
8, 103,43.81 ,1015, 1302
137, 226,51.21 ,1185, 1129
170, 188,56.63 ,333, 255
164, 176,52.78 ,38, 34
40, 100,46.92 ,1235, 1397
200, 208,52.98 ,276, 245
143, 173,50.91 ,167, 161
40, 96,42.12 ,484, 665
178, 209,58.85 ,675, 472
168, 189,65.52 ,323, 170
68, 79,40.26 ,153, 227
59, 73,38.19 ,173, 280
61, 72,55.08 ,141, 115
23, 90,31.03 ,341, 758
138, 229,56.29 ,4333, 3365
142, 229,50.23 ,759, 752
211, 231,61.7 ,1073, 666
53, 87,39.48 ,1034, 1585
64, 104,45.58 ,4404, 5258
19, 90,38.36 ,905, 1454
78, 95,41.19 ,166, 237
65, 73,41.3 ,204, 290
206, 209,45.72 ,235, 279
185, 210,55.93 ,132, 104
18, 105,39.57 ,2095, 3200
13, 100,40.52 ,1037, 1522
45, 79,45.28 ,331, 400
155, 207,63.69 ,407, 232
66, 69,41.26 ,151, 215
190, 213,62.99 ,1547, 909
209, 214,59.67 ,861, 582
171, 219,46.84 ,193, 219
46, 97,38.74 ,1077, 1703
19, 88,39.36 ,570, 878
162, 187,61.8 ,220, 136
4, 83,53.71 ,1108, 955
173, 220,58.15 ,182, 131
135, 207,64.33 ,458, 254
176, 207,63.53 ,162, 93
78, 84,45.66 ,673, 801
70, 93,33.13 ,425, 858
39, 106,34.93 ,1191, 2219
3, 80,50.17 ,291, 289
16, 90,35.1 ,418, 773
76, 104,39.91 ,1215, 1829
175, 205,58.8 ,1059, 742
29, 103,45.74 ,188, 223
31, 87,41.54 ,746, 1050
172, 220,51.87 ,610, 566
13, 72,32.42 ,225, 469
93, 97,39.19 ,2984, 4630
13, 65,31.79 ,172, 369
95, 100,45.67 ,1060, 1261
7, 94,35.12 ,773, 1428
3, 91,46.09 ,212, 248
162, 212,65.28 ,361, 192
163, 226,56.03 ,195, 153
113, 114,42.3 ,821, 1120
23, 43,34.65 ,132, 249
23, 100,39.67 ,1046, 1591
156, 208,52.44 ,848, 769
209, 223,48.67 ,863, 910
150, 224,63.11 ,1006, 588
27, 90,40.75 ,260, 378
29, 95,47.03 ,760, 856
87, 95,42.89 ,1164, 1550
217, 228,55.57 ,1841, 1472
167, 209,55.71 ,205, 163
131, 232,52.57 ,1535, 1385
171, 208,52.69 ,715, 642
20, 75,46.9 ,704, 797
35, 105,36.22 ,673, 1185
180, 205,54.02 ,813, 692
44, 108,49.42 ,4496, 4602
50, 83,43.57 ,617, 799
143, 219,52.76 ,172, 154
175, 224,57.47 ,454, 336
36, 80,50.38 ,332, 327
196, 219,60.47 ,52, 34
4, 59,54.72 ,371, 307
53, 85,43.43 ,780, 1016
34, 52,38.42 ,156, 250
160, 203,58.49 ,1760, 1249
169, 209,48.68 ,812, 856
203, 231,60.42 ,942, 617
174, 229,50.65 ,3055, 2977
75, 97,40.8 ,1736, 2519
170, 217,59.52 ,1785, 1214
135, 196,58.97 ,138, 96
157, 238,69.08 ,3250, 1455
32, 102,47.38 ,344, 382
16, 69,34.11 ,263, 508
35, 88,39.52 ,332, 508
145, 200,50.36 ,209, 206
46, 111,43.78 ,1288, 1654
27, 100,42.98 ,1785, 2368
173, 182,60.0 ,108, 72
203, 230,60.15 ,1508, 999
72, 101,35.64 ,232, 419
156, 209,48.27 ,559, 599
203, 217,59.21 ,1453, 1001
39, 89,40.47 ,327, 481
57, 95,46.0 ,213, 250
61, 99,52.48 ,381, 345
135, 228,58.84 ,2740, 1917
184, 202,56.04 ,246, 193
164, 221,57.37 ,662, 492
15, 58,38.26 ,57, 92
153, 196,56.27 ,211, 164
43, 100,45.9 ,464, 547
18, 95,40.52 ,359, 527
184, 237,57.03 ,2134, 1608
14, 101,39.5 ,2781, 4260
132, 220,53.36 ,945, 826
146, 185,60.57 ,149, 97
33, 65,41.75 ,86, 120
56, 88,48.74 ,660, 694
136, 207,70.08 ,424, 181
200, 228,54.46 ,1136, 950
7, 98,45.54 ,1651, 1974
143, 187,55.64 ,217, 173
67, 112,41.31 ,1553, 2206
135, 229,56.32 ,3173, 2461
87, 101,39.75 ,1140, 1728
155, 225,58.16 ,1938, 1394
25, 104,44.38 ,5527, 6927
3, 103,43.58 ,163, 211
150, 212,66.54 ,513, 258
48, 82,49.57 ,289, 294
136, 219,64.95 ,239, 129
22, 78,41.48 ,421, 594
190, 210,60.14 ,424, 281
194, 230,59.87 ,2705, 1813
67, 90,35.6 ,942, 1704
157, 215,60.61 ,1314, 854
134, 216,62.58 ,3365, 2012
135, 233,60.46 ,792, 518
84, 90,45.25 ,967, 1170
156, 227,52.53 ,6632, 5992
55, 82,46.89 ,113, 128
158, 227,57.79 ,2570, 1877
37, 68,43.29 ,316, 414
5, 99,42.02 ,2365, 3263
70, 72,34.18 ,121, 233
69, 104,37.49 ,638, 1064
19, 107,39.7 ,1220, 1853
15, 87,43.11 ,344, 454
61, 81,61.11 ,374, 238
139, 209,56.72 ,1367, 1043
30, 100,42.43 ,1989, 2699
11, 100,41.07 ,2416, 3466
199, 237,51.99 ,1177, 1087
60, 77,53.37 ,87, 76
151, 232,61.32 ,2253, 1421
186, 218,63.67 ,815, 465
74, 98,44.69 ,3049, 3773
53, 65,36.43 ,192, 335
185, 196,53.85 ,63, 54
199, 224,47.69 ,423, 464
190, 201,55.05 ,1002, 818
55, 76,35.71 ,150, 270
55, 65,38.98 ,69, 108
206, 213,55.86 ,910, 719
15, 33,34.31 ,47, 90
197, 233,56.44 ,911, 703
46, 103,43.45 ,315, 410
142, 234,56.46 ,2400, 1851
193, 209,53.5 ,260, 226
37, 91,46.41 ,310, 358
144, 231,57.88 ,4269, 3106
73, 99,41.97 ,740, 1023
85, 100,44.8 ,944, 1163
213, 241,63.34 ,1182, 684
43, 97,44.39 ,396, 496
167, 207,61.46 ,193, 121
175, 202,57.09 ,423, 318
190, 211,64.51 ,529, 291
165, 226,52.78 ,827, 740
197, 222,63.16 ,547, 319
207, 234,66.56 ,414, 208
184, 234,57.61 ,4801, 3532
51, 110,49.24 ,1954, 2014
72, 82,39.23 ,102, 158
78, 100,43.42 ,310, 404
138, 232,59.91 ,2388, 1598
33, 68,42.08 ,308, 424
62, 91,43.88 ,369, 472
177, 217,62.06 ,2140, 1308
206, 231,48.6 ,608, 643
177, 188,52.05 ,279, 257
6, 107,50.1 ,2776, 2765
44, 112,38.61 ,1797, 2857
93, 101,38.49 ,2079, 3323
201, 230,52.81 ,554, 495
160, 221,57.89 ,752, 547
137, 227,53.66 ,4135, 3571
167, 219,57.36 ,261, 194
145, 202,61.15 ,96, 61
33, 52,50.16 ,158, 157
60, 85,48.93 ,985, 1028
84, 114,44.5 ,3628, 4524
88, 95,46.29 ,380, 441
161, 209,50.8 ,287, 278
37, 95,47.01 ,731, 824
193, 220,48.0 ,276, 299
54, 89,36.21 ,88, 155
50, 68,44.42 ,434, 543
11, 109,41.61 ,1973, 2769
168, 205,62.72 ,562, 334
142, 217,54.82 ,1553, 1280
169, 230,54.22 ,2866, 2420
7, 101,40.84 ,1335, 1934
227, 234,57.23 ,3832, 2864
158, 236,54.13 ,3152, 2671
198, 209,53.82 ,190, 163
9, 90,38.52 ,624, 996
86, 108,51.45 ,5485, 5175
187, 193,49.48 ,142, 145
139, 207,66.86 ,470, 233
79, 97,39.53 ,697, 1066
193, 225,57.23 ,483, 361
66, 93,43.72 ,317, 408
28, 90,37.21 ,618, 1043
73, 80,35.92 ,134, 239
220, 222,49.57 ,57, 58
145, 179,60.43 ,113, 74
45, 104,48.85 ,2265, 2372
64, 107,43.0 ,1477, 1958
144, 238,68.8 ,7077, 3209
139, 233,59.91 ,695, 465
143, 199,44.95 ,752, 921
149, 238,66.75 ,3947, 1966
180, 231,56.81 ,972, 739
176, 215,59.21 ,1466, 1010
56, 80,51.06 ,387, 371
172, 229,52.72 ,998, 895
60, 76,45.72 ,620, 736
141, 228,53.24 ,1978, 1737
33, 97,42.12 ,609, 837
207, 217,66.96 ,375, 185
15, 72,35.11 ,46, 85
185, 199,54.15 ,111, 94
184, 229,53.65 ,1528, 1320
62, 113,45.22 ,828, 1003
63, 80,44.36 ,228, 286
49, 80,41.87 ,121, 168
212, 215,62.82 ,534, 316
191, 217,71.42 ,1107, 443
56, 86,49.97 ,3950, 3955
16, 60,42.83 ,224, 299
199, 202,43.15 ,277, 365
132, 218,61.08 ,915, 583
182, 201,62.1 ,634, 387
209, 225,50.68 ,337, 328
166, 230,62.7 ,1716, 1021
57, 76,41.57 ,138, 194
214, 227,61.88 ,8027, 4944
37, 57,43.75 ,161, 207
219, 220,49.04 ,102, 106
93, 96,37.06 ,1286, 2184
17, 104,41.63 ,4032, 5653
153, 215,57.23 ,1279, 956
174, 236,51.69 ,4707, 4400
79, 91,40.06 ,139, 208
6, 110,51.35 ,3802, 3602
200, 251,48.3 ,1490, 1595
17, 61,43.78 ,81, 104
27, 68,42.94 ,508, 675
15, 79,37.5 ,84, 140
2, 111,45.93 ,2283, 2688
192, 213,60.42 ,838, 549
12, 54,30.7 ,101, 228
34, 80,46.53 ,201, 231
225, 240,58.74 ,1445, 1015
225, 238,65.33 ,1496, 794
181, 225,63.62 ,1558, 891
131, 202,49.38 ,321, 329
195, 214,59.71 ,1221, 824
131, 225,50.22 ,338, 335
57, 78,39.68 ,25, 38
7, 105,35.99 ,853, 1517
65, 68,39.61 ,288, 439
136, 224,67.51 ,1226, 590
44, 93,31.4 ,638, 1394
183, 221,50.04 ,579, 578
199, 232,52.13 ,294, 270
217, 239,56.69 ,2139, 1634
9, 100,45.41 ,1335, 1605
186, 228,64.75 ,1273, 693
169, 238,64.12 ,4125, 2308
184, 196,61.67 ,325, 202
146, 196,61.31 ,263, 166
195, 217,49.07 ,554, 575
161, 213,61.85 ,1811, 1117
19, 89,42.98 ,404, 536
159, 185,54.01 ,74, 63
7, 88,40.05 ,447, 669
163, 201,58.08 ,388, 280
178, 217,61.71 ,1660, 1030
168, 218,62.31 ,200, 121
11, 46,29.73 ,55, 130
75, 78,40.92 ,205, 296
235, 239,56.16 ,1263, 986
45, 100,48.09 ,1123, 1212
176, 229,53.03 ,1104, 978
29, 90,36.93 ,431, 736
200, 223,49.62 ,651, 661
12, 106,35.27 ,794, 1457
197, 221,53.42 ,1374, 1198
177, 225,62.44 ,901, 542
27, 80,45.77 ,585, 693
170, 215,63.97 ,1532, 863
61, 79,52.6 ,162, 146
63, 65,33.98 ,122, 237
156, 238,64.09 ,6217, 3483
132, 237,55.93 ,2145, 1690
142, 206,47.36 ,403, 448
7, 85,44.45 ,1419, 1773
190, 209,56.71 ,541, 413
212, 234,59.09 ,1053, 729
159, 193,58.01 ,467, 338
57, 82,42.29 ,74, 101
196, 206,53.97 ,102, 87
140, 240,55.96 ,3769, 2966
54, 92,51.72 ,270, 252
7, 97,40.61 ,3125, 4570
12, 57,41.39 ,149, 211
60, 87,44.73 ,1642, 2029
217, 226,54.54 ,1555, 1296
46, 104,43.42 ,2086, 2718
16, 66,47.86 ,190, 207
179, 199,47.43 ,249, 276
33, 55,38.98 ,99, 155
146, 215,57.18 ,1354, 1014
195, 210,53.73 ,137, 118
188, 210,50.71 ,143, 139
3, 82,53.62 ,289, 250
202, 213,55.44 ,545, 438
15, 90,39.46 ,88, 135
34, 95,44.95 ,614, 752
199, 212,54.9 ,342, 281
34, 113,40.19 ,260, 387
3, 64,45.04 ,368, 449
178, 226,59.92 ,722, 483
176, 236,52.6 ,394, 355
180, 217,59.34 ,740, 507
69, 89,39.4 ,158, 243
71, 89,44.6 ,186, 231
182, 204,56.66 ,1012, 774
26, 106,35.09 ,3699, 6842
35, 65,33.63 ,150, 296
1, 90,34.99 ,971, 1804
172, 208,53.45 ,248, 216
199, 203,50.52 ,627, 614
31, 108,52.45 ,3436, 3115
9, 82,51.73 ,854, 797
17, 108,52.64 ,2918, 2625
34, 78,43.34 ,192, 251
66, 85,43.64 ,96, 124
35, 58,31.81 ,153, 328
160, 219,58.12 ,501, 361
56, 72,46.13 ,268, 313
174, 240,55.41 ,5649, 4545
83, 100,44.76 ,859, 1060
52, 82,49.38 ,79, 81
97, 105,40.62 ,2371, 3466
90, 97,38.03 ,794, 1294
198, 205,54.29 ,753, 634
45, 55,46.15 ,246, 287
29, 76,41.64 ,538, 754
13, 57,39.33 ,175, 270
74, 107,39.79 ,3062, 4633
214, 226,59.27 ,2824, 1941
171, 235,53.35 ,3562, 3115
12, 91,33.88 ,247, 482
163, 229,55.33 ,296, 239
180, 199,50.22 ,895, 887
162, 234,61.84 ,2118, 1307
171, 237,54.16 ,3856, 3264
35, 90,31.99 ,301, 640
172, 215,57.05 ,1352, 1018
72, 85,38.36 ,305, 490
185, 217,57.48 ,853, 631
176, 237,59.25 ,1540, 1059
71, 106,38.59 ,1313, 2089
190, 195,54.99 ,237, 194
133, 239,58.49 ,1013, 719
183, 230,56.35 ,1291, 1000
58, 61,56.03 ,158, 124
151, 226,54.55 ,2488, 2073
209, 217,51.95 ,280, 259
14, 92,46.86 ,560, 635
1, 101,38.94 ,2598, 4073
49, 100,41.95 ,516, 714
6, 105,46.84 ,1915, 2173
157, 228,59.69 ,1931, 1304
184, 220,51.8 ,778, 724
200, 229,49.05 ,1064, 1105
214, 220,59.62 ,1212, 821
42, 98,43.37 ,746, 974
179, 206,50.24 ,213, 211
143, 209,49.8 ,375, 378
64, 79,41.85 ,272, 378
75, 94,31.95 ,354, 754
157, 208,53.03 ,429, 380
199, 239,50.18 ,1142, 1134
166, 237,62.77 ,1585, 940
50, 66,42.18 ,62, 85
182, 239,53.23 ,560, 492
22, 102,44.3 ,1025, 1289
186, 239,61.81 ,1193, 737
103, 105,39.95 ,165, 248
171, 249,55.78 ,3088, 2448
