1, 2, WinRate, Win, Defeat
56, 76,53.72 ,853, 735
30, 85,51.3 ,2929, 2781
7, 74,47.64 ,13931, 15314
32, 98,53.04 ,1134, 1004
35, 51,50.01 ,2751, 2750
32, 50,54.77 ,1775, 1466
22, 65,42.98 ,937, 1243
63, 68,49.45 ,1215, 1242
25, 71,48.36 ,3362, 3590
5, 86,49.49 ,8747, 8926
6, 69,52.14 ,4564, 4189
11, 55,45.58 ,1351, 1613
17, 32,50.68 ,2319, 2257
68, 84,58.4 ,4213, 3001
44, 79,45.0 ,2355, 2878
51, 56,62.97 ,5418, 3186
28, 47,52.5 ,2573, 2328
46, 62,47.31 ,1563, 1741
18, 38,56.27 ,2347, 1824
6, 50,58.69 ,5696, 4009
9, 38,57.49 ,2267, 1676
13, 34,45.44 ,633, 760
11, 83,51.69 ,5793, 5415
58, 61,60.5 ,363, 237
9, 53,46.99 ,3001, 3385
1, 67,39.13 ,565, 879
16, 64,49.6 ,4333, 4403
2, 36,51.23 ,2167, 2063
10, 42,44.84 ,2827, 3477
86, 104,49.84 ,16268, 16370
42, 88,49.16 ,1198, 1239
32, 71,51.91 ,1629, 1509
40, 79,50.62 ,771, 752
21, 57,54.44 ,1864, 1560
47, 70,47.02 ,1868, 2105
22, 86,48.99 ,11476, 11949
36, 42,49.93 ,2288, 2294
25, 62,49.28 ,2840, 2923
11, 87,46.16 ,7209, 8410
26, 40,49.06 ,5699, 5917
21, 81,53.29 ,5385, 4721
32, 47,55.52 ,1352, 1083
25, 53,44.66 ,2736, 3390
14, 75,49.24 ,7900, 8145
18, 37,53.33 ,5580, 4884
28, 50,50.82 ,3667, 3549
25, 49,49.57 ,1981, 2015
2, 73,53.29 ,3317, 2908
6, 73,57.57 ,2722, 2006
11, 34,35.92 ,213, 380
30, 54,49.82 ,6539, 6587
2, 28,45.8 ,600, 710
9, 43,54.61 ,1576, 1310
10, 84,53.35 ,13450, 11761
90, 95,44.46 ,726, 907
17, 51,51.77 ,5763, 5368
44, 65,44.2 ,2073, 2617
44, 63,45.6 ,2566, 3061
4, 42,54.58 ,1597, 1329
27, 59,55.2 ,1814, 1472
8, 43,52.01 ,2601, 2400
35, 47,49.47 ,1300, 1328
6, 70,49.95 ,1413, 1416
7, 69,42.64 ,2905, 3908
23, 33,44.9 ,731, 897
7, 33,46.2 ,1186, 1381
43, 68,51.08 ,685, 656
31, 74,49.54 ,13417, 13668
20, 63,55.34 ,1497, 1208
74, 91,48.07 ,4079, 4406
7, 36,54.02 ,4894, 4165
4, 44,53.79 ,4790, 4115
11, 73,41.74 ,1000, 1396
38, 41,53.51 ,2818, 2448
19, 87,46.78 ,7353, 8364
15, 18,54.79 ,1172, 967
19, 66,52.46 ,894, 810
37, 63,51.49 ,1298, 1223
26, 32,48.0 ,4542, 4920
35, 75,44.37 ,1699, 2130
18, 80,55.64 ,1873, 1493
6, 63,59.29 ,2616, 1796
44, 54,38.88 ,1075, 1690
41, 58,42.42 ,1823, 2475
16, 63,45.21 ,874, 1059
12, 20,45.72 ,1121, 1331
42, 58,42.67 ,640, 860
20, 45,57.56 ,2086, 1538
81, 92,56.83 ,258, 196
23, 63,42.96 ,1058, 1405
8, 61,63.52 ,3705, 2128
45, 64,57.59 ,4043, 2977
11, 93,43.6 ,8863, 11464
20, 33,54.48 ,639, 534
1, 97,43.45 ,11535, 15015
3, 15,51.81 ,300, 279
30, 84,55.61 ,7101, 5668
45, 52,55.98 ,889, 699
14, 69,40.76 ,5866, 8525
15, 16,48.64 ,376, 397
10, 44,43.84 ,5145, 6591
20, 46,62.1 ,3418, 2086
17, 66,50.2 ,617, 612
14, 40,53.52 ,8534, 7412
59, 64,56.61 ,2168, 1662
38, 53,50.44 ,576, 566
40, 72,45.45 ,725, 870
3, 74,51.33 ,4940, 4684
34, 71,53.65 ,2366, 2044
19, 75,46.41 ,4184, 4831
67, 76,44.29 ,2772, 3487
23, 47,51.25 ,1356, 1290
20, 62,52.94 ,1397, 1242
30, 61,64.15 ,2333, 1304
21, 85,53.75 ,8646, 7440
11, 65,39.64 ,924, 1407
28, 45,51.76 ,3168, 2952
62, 65,45.21 ,477, 578
27, 47,54.86 ,3110, 2559
31, 47,56.11 ,4048, 3167
9, 70,49.0 ,5162, 5373
40, 42,51.02 ,2739, 2630
27, 35,48.53 ,2639, 2799
16, 32,48.87 ,1317, 1378
9, 51,54.78 ,5672, 4683
54, 55,49.56 ,1014, 1032
30, 69,43.44 ,3538, 4607
19, 48,52.15 ,3804, 3490
106, 109,48.84 ,3404, 3565
23, 75,44.26 ,1995, 2512
32, 36,56.3 ,1590, 1234
56, 93,51.6 ,4242, 3979
36, 54,52.43 ,3382, 3068
74, 75,48.27 ,6900, 7396
11, 17,41.25 ,410, 584
80, 97,50.46 ,1206, 1184
36, 84,58.07 ,8825, 6372
51, 64,54.44 ,5778, 4835
9, 82,57.84 ,1907, 1390
8, 38,54.74 ,3490, 2886
35, 50,47.09 ,1899, 2134
18, 54,45.51 ,1353, 1620
16, 94,43.67 ,1038, 1339
28, 32,54.74 ,2446, 2022
15, 36,55.8 ,356, 282
13, 39,43.99 ,2021, 2573
18, 48,52.25 ,1594, 1457
9, 65,50.62 ,1515, 1478
5, 45,57.99 ,4825, 3495
11, 54,47.14 ,6279, 7041
8, 66,52.86 ,1165, 1039
44, 59,50.48 ,3218, 3157
1, 43,47.64 ,1800, 1978
18, 97,50.52 ,11115, 10888
37, 74,50.94 ,7340, 7070
12, 64,49.36 ,2951, 3027
54, 62,50.23 ,2481, 2458
38, 44,50.91 ,2552, 2461
64, 83,54.56 ,3060, 2548
50, 56,57.33 ,3341, 2487
9, 49,53.73 ,2967, 2555
51, 76,48.68 ,1948, 2054
8, 58,45.74 ,2076, 2463
44, 97,49.73 ,25753, 26031
17, 56,56.1 ,2268, 1775
4, 34,59.16 ,1430, 987
35, 58,39.31 ,401, 619
20, 34,54.46 ,1727, 1444
3, 62,52.6 ,1033, 931
44, 83,50.4 ,7844, 7720
2, 63,49.97 ,1490, 1492
23, 62,48.65 ,1698, 1792
56, 58,49.0 ,1001, 1042
16, 71,48.57 ,1958, 2073
45, 110,54.54 ,3141, 2618
16, 65,46.78 ,538, 612
56, 64,59.98 ,5936, 3961
17, 86,46.74 ,10258, 11687
8, 65,46.97 ,2516, 2841
37, 100,51.05 ,2256, 2163
50, 67,50.01 ,4978, 4977
40, 68,53.66 ,2087, 1802
37, 85,52.27 ,1380, 1260
20, 68,55.1 ,1038, 846
18, 69,44.71 ,4455, 5509
18, 42,47.92 ,2196, 2387
18, 75,51.4 ,6082, 5750
26, 82,50.64 ,2488, 2425
13, 51,48.48 ,2719, 2890
43, 50,47.83 ,640, 698
70, 97,43.42 ,3394, 4423
16, 73,51.81 ,1833, 1705
13, 83,49.9 ,2277, 2286
19, 109,51.53 ,6298, 5925
15, 28,50.05 ,536, 535
64, 97,50.08 ,7733, 7708
69, 70,38.06 ,1498, 2438
14, 95,51.47 ,7144, 6735
18, 84,57.85 ,18926, 13790
7, 37,50.21 ,3790, 3758
37, 71,52.51 ,2049, 1853
37, 51,54.44 ,3142, 2629
48, 98,53.77 ,1612, 1386
67, 84,53.83 ,16755, 14373
12, 15,44.68 ,252, 312
8, 100,54.13 ,11718, 9929
32, 33,52.34 ,570, 519
48, 58,47.43 ,471, 522
16, 45,54.51 ,2617, 2184
33, 40,50.35 ,510, 503
12, 49,44.3 ,672, 845
47, 54,53.2 ,3046, 2680
12, 97,41.76 ,2161, 3014
14, 62,46.1 ,4347, 5083
20, 66,62.21 ,265, 161
9, 98,54.38 ,4912, 4120
26, 33,44.03 ,1750, 2225
23, 60,47.76 ,1398, 1529
2, 47,55.73 ,2853, 2266
25, 80,54.35 ,1761, 1479
41, 67,40.63 ,1028, 1502
17, 63,48.12 ,2019, 2177
19, 91,47.7 ,3033, 3326
48, 64,54.38 ,3063, 2570
40, 46,53.31 ,2578, 2258
19, 58,45.92 ,1492, 1757
13, 54,46.06 ,2882, 3375
45, 70,50.85 ,2124, 2053
31, 93,49.35 ,9227, 9469
14, 33,46.91 ,2415, 2733
48, 57,54.27 ,502, 423
2, 15,50.41 ,557, 548
8, 73,53.54 ,5297, 4596
31, 55,50.21 ,1432, 1420
19, 69,42.91 ,3656, 4864
47, 66,59.29 ,367, 252
52, 55,50.83 ,276, 267
2, 64,51.5 ,7403, 6972
2, 49,44.53 ,712, 887
26, 37,47.87 ,2285, 2488
20, 51,59.34 ,3171, 2173
26, 61,61.03 ,3080, 1967
16, 81,52.82 ,1235, 1103
9, 91,48.45 ,2005, 2133
16, 93,45.66 ,4730, 5629
28, 72,44.8 ,1064, 1311
33, 57,47.42 ,138, 153
20, 91,57.45 ,1022, 757
3, 32,53.62 ,1090, 943
23, 52,45.83 ,610, 721
53, 66,44.01 ,294, 374
87, 98,49.5 ,3349, 3416
26, 72,38.77 ,1759, 2778
18, 62,51.62 ,4941, 4631
25, 56,57.44 ,5733, 4248
13, 42,43.55 ,1815, 2353
48, 53,50.03 ,1474, 1472
42, 63,47.95 ,1332, 1446
32, 40,56.19 ,1812, 1413
26, 65,40.11 ,1630, 2434
19, 82,54.17 ,1774, 1501
66, 67,53.51 ,960, 834
45, 56,60.52 ,2425, 1582
3, 78,48.82 ,353, 370
9, 47,56.34 ,4767, 3694
63, 96,46.64 ,555, 635
70, 90,38.44 ,891, 1427
54, 74,50.27 ,11115, 10995
7, 52,50.03 ,1712, 1710
10, 83,52.88 ,5133, 4574
45, 48,57.29 ,2031, 1514
58, 62,44.94 ,413, 506
11, 43,50.05 ,496, 495
13, 87,43.03 ,2679, 3547
37, 48,56.67 ,1826, 1396
48, 56,59.31 ,1934, 1327
42, 48,50.46 ,1160, 1139
7, 87,46.38 ,5943, 6872
1, 52,48.7 ,2701, 2845
62, 67,50.11 ,4864, 4843
20, 42,50.96 ,1860, 1790
36, 83,59.25 ,3415, 2349
35, 84,56.3 ,7619, 5913
51, 61,65.78 ,1555, 809
2, 77,61.1 ,457, 291
49, 74,49.53 ,2742, 2794
37, 53,46.59 ,1467, 1682
35, 68,46.92 ,1693, 1915
10, 46,47.07 ,2296, 2582
40, 50,53.69 ,1841, 1588
71, 101,50.12 ,1856, 1847
35, 70,42.22 ,1698, 2324
18, 61,65.62 ,2634, 1380
74, 88,49.58 ,3360, 3417
52, 63,49.4 ,498, 510
71, 74,48.35 ,7256, 7752
10, 62,49.5 ,3464, 3534
75, 87,48.47 ,2183, 2321
6, 49,58.38 ,3086, 2200
5, 81,56.87 ,3922, 2974
16, 28,49.73 ,821, 830
31, 38,54.98 ,2125, 1740
34, 50,48.47 ,1708, 1816
94, 97,42.75 ,1108, 1484
28, 42,48.15 ,2812, 3028
7, 100,48.33 ,2526, 2701
22, 77,58.07 ,572, 413
6, 67,53.7 ,1763, 1520
43, 67,49.38 ,1642, 1683
12, 35,43.82 ,1212, 1554
5, 93,49.66 ,9912, 10049
46, 93,46.79 ,4223, 4802
45, 67,54.82 ,6313, 5203
55, 71,53.02 ,1561, 1383
81, 85,56.74 ,1916, 1461
49, 55,47.07 ,177, 199
15, 53,45.63 ,282, 336
25, 81,54.92 ,3871, 3178
45, 61,66.86 ,793, 393
39, 57,49.47 ,987, 1008
48, 50,53.41 ,1678, 1464
2, 45,55.98 ,3971, 3123
10, 49,45.9 ,1460, 1721
51, 54,51.3 ,4903, 4654
28, 56,58.01 ,5846, 4231
82, 87,55.94 ,1418, 1117
26, 62,47.41 ,5102, 5659
47, 63,49.88 ,1010, 1015
58, 82,47.12 ,221, 248
13, 36,49.74 ,1420, 1435
44, 81,48.69 ,2293, 2416
54, 75,48.84 ,3362, 3521
21, 59,53.85 ,3523, 3019
1, 51,49.16 ,8587, 8879
3, 51,54.71 ,1980, 1639
8, 67,44.4 ,1015, 1271
36, 86,52.88 ,6502, 5794
45, 83,60.99 ,2927, 1872
4, 43,55.79 ,458, 363
41, 82,53.42 ,2174, 1896
75, 86,46.16 ,4050, 4723
45, 73,54.13 ,1133, 960
67, 86,46.47 ,14734, 16970
71, 76,44.6 ,1255, 1559
1, 68,46.8 ,5337, 6067
47, 77,62.92 ,263, 155
33, 37,51.16 ,704, 672
40, 71,53.33 ,2172, 1901
52, 74,49.97 ,1784, 1786
54, 79,46.72 ,1181, 1347
42, 84,53.06 ,7902, 6991
30, 43,49.91 ,1383, 1388
38, 59,59.83 ,554, 372
67, 83,52.49 ,6569, 5946
56, 84,62.98 ,11582, 6808
34, 100,50.96 ,2630, 2531
1, 70,37.91 ,1016, 1664
9, 93,49.22 ,10086, 10407
58, 109,45.58 ,748, 893
10, 57,50.54 ,1033, 1011
15, 69,42.81 ,286, 382
20, 93,45.8 ,2916, 3451
56, 60,60.47 ,3258, 2130
64, 95,52.89 ,3022, 2692
12, 46,47.44 ,1531, 1696
13, 63,42.7 ,848, 1138
20, 29,57.86 ,2640, 1923
48, 62,56.17 ,1665, 1299
75, 84,55.79 ,6331, 5016
53, 74,43.86 ,4846, 6204
74, 89,50.8 ,1360, 1317
33, 39,45.36 ,1260, 1518
54, 69,44.25 ,2483, 3128
45, 51,59.51 ,3730, 2538
18, 63,51.32 ,2586, 2453
51, 86,50.55 ,6351, 6212
6, 55,60.52 ,1688, 1101
16, 33,48.16 ,549, 591
10, 60,50.97 ,3915, 3766
25, 69,42.15 ,3657, 5019
30, 83,53.71 ,3362, 2898
23, 35,41.96 ,1283, 1775
79, 81,50.16 ,642, 638
84, 95,58.0 ,5970, 4323
7, 63,48.43 ,2377, 2531
17, 55,50.95 ,1238, 1192
22, 43,49.72 ,712, 720
14, 84,53.47 ,20025, 17426
18, 91,56.25 ,6134, 4770
16, 49,45.81 ,579, 685
50, 61,62.7 ,1244, 740
19, 74,47.76 ,14747, 16131
41, 65,44.25 ,2005, 2526
31, 49,49.86 ,1978, 1989
41, 62,50.46 ,5594, 5493
9, 86,48.82 ,7185, 7532
21, 93,47.11 ,16215, 18206
25, 36,52.19 ,4038, 3699
39, 43,50.18 ,701, 696
11, 86,45.19 ,12100, 14673
28, 53,45.74 ,1666, 1976
16, 86,46.24 ,6345, 7377
3, 53,47.2 ,1003, 1122
57, 62,49.77 ,326, 329
41, 72,42.47 ,883, 1196
36, 49,52.97 ,812, 721
12, 71,45.93 ,1623, 1911
16, 56,58.17 ,3295, 2369
21, 95,51.02 ,6177, 5929
27, 43,50.86 ,1032, 997
86, 94,43.16 ,2567, 3380
34, 63,48.67 ,1028, 1084
43, 51,53.59 ,1158, 1003
48, 52,52.95 ,762, 677
46, 53,44.12 ,1478, 1872
49, 75,48.29 ,1156, 1238
12, 38,53.83 ,794, 681
14, 93,44.57 ,16947, 21076
60, 74,52.9 ,7113, 6332
52, 97,48.79 ,1452, 1524
74, 93,47.22 ,15245, 17043
6, 65,57.2 ,1819, 1361
18, 100,53.1 ,7761, 6854
3, 36,54.85 ,1566, 1289
11, 40,50.28 ,4960, 4904
33, 49,48.01 ,326, 353
5, 56,61.21 ,7590, 4809
17, 97,45.28 ,4556, 5506
29, 38,50.33 ,77, 76
23, 64,46.3 ,3700, 4291
10, 53,42.03 ,2867, 3954
42, 62,49.0 ,2152, 2240
37, 72,48.36 ,695, 742
54, 66,53.49 ,590, 513
37, 57,50.85 ,390, 377
69, 95,46.58 ,1476, 1693
67, 73,50.04 ,2059, 2056
14, 59,53.89 ,5096, 4361
9, 55,51.57 ,1164, 1093
44, 78,45.64 ,1378, 1641
72, 78,43.16 ,161, 212
20, 70,43.42 ,1350, 1759
17, 57,50.71 ,895, 870
11, 59,42.98 ,640, 849
42, 102,50.42 ,1137, 1118
39, 77,53.74 ,531, 457
39, 84,51.7 ,14288, 13348
52, 58,44.46 ,317, 396
8, 87,52.19 ,13338, 12220
38, 83,56.57 ,1305, 1002
23, 70,42.05 ,1925, 2653
21, 61,64.3 ,3312, 1839
70, 73,49.18 ,1771, 1830
10, 97,45.57 ,5023, 5999
11, 84,53.57 ,15374, 13326
44, 67,40.81 ,1001, 1452
20, 59,65.35 ,1460, 774
26, 99,43.65 ,6428, 8297
21, 58,42.24 ,1725, 2359
37, 43,54.11 ,784, 665
52, 60,55.43 ,1139, 916
36, 73,53.92 ,1390, 1188
46, 70,44.82 ,1894, 2332
17, 60,50.21 ,3865, 3833
26, 55,46.42 ,1763, 2035
40, 43,53.03 ,769, 681
33, 36,51.32 ,620, 588
84, 89,54.4 ,1249, 1047
69, 76,39.06 ,1000, 1560
41, 97,45.5 ,11777, 14104
62, 78,49.71 ,348, 352
41, 73,48.67 ,3326, 3508
10, 72,44.93 ,797, 977
46, 64,53.05 ,4306, 3811
41, 57,50.8 ,1454, 1408
3, 66,54.4 ,105, 88
16, 47,52.91 ,1826, 1625
51, 73,55.42 ,2580, 2075
13, 47,52.92 ,1207, 1074
67, 97,46.21 ,7722, 8990
41, 44,40.11 ,2024, 3022
1, 65,42.83 ,1926, 2571
22, 84,58.0 ,16279, 11789
15, 30,51.83 ,1032, 959
36, 50,50.96 ,2116, 2036
7, 73,49.95 ,3249, 3256
73, 85,52.98 ,1751, 1554
17, 72,44.06 ,993, 1261
32, 107,52.22 ,1682, 1539
8, 75,50.58 ,8437, 8242
29, 40,50.0 ,1618, 1618
34, 83,52.17 ,2264, 2076
87, 90,42.62 ,621, 836
16, 23,43.27 ,1684, 2208
34, 90,39.31 ,686, 1059
6, 91,60.23 ,3512, 2319
31, 86,48.04 ,7607, 8229
34, 64,49.43 ,3005, 3074
46, 95,50.38 ,1446, 1424
22, 95,52.68 ,3560, 3198
26, 75,43.71 ,4138, 5330
28, 83,54.62 ,4585, 3810
29, 43,52.6 ,607, 547
9, 64,54.02 ,7256, 6175
16, 58,41.91 ,653, 905
16, 70,46.49 ,2310, 2659
42, 76,43.57 ,1237, 1602
45, 57,58.11 ,584, 421
20, 64,55.78 ,1728, 1370
34, 74,50.9 ,2061, 1988
7, 65,45.77 ,1423, 1686
6, 103,57.04 ,1791, 1349
21, 50,49.69 ,6588, 6671
60, 86,51.53 ,7024, 6608
13, 46,46.54 ,828, 951
69, 80,45.55 ,629, 752
72, 87,41.01 ,942, 1355
22, 81,56.09 ,3695, 2893
27, 70,47.21 ,4738, 5299
43, 60,51.35 ,534, 506
93, 105,44.23 ,4677, 5898
11, 71,47.32 ,4946, 5506
54, 67,38.17 ,476, 771
39, 91,46.16 ,2149, 2507
26, 91,45.61 ,1925, 2296
43, 48,51.99 ,536, 495
37, 60,54.09 ,2373, 2014
19, 95,51.49 ,3890, 3665
2, 59,56.19 ,2083, 1624
56, 68,58.53 ,3255, 2306
32, 51,56.75 ,2332, 1777
1, 88,46.7 ,2761, 3151
37, 81,55.73 ,1594, 1266
8, 72,47.23 ,869, 971
12, 56,57.01 ,1778, 1341
27, 86,47.37 ,4959, 5510
21, 69,42.2 ,5625, 7704
26, 85,49.71 ,4654, 4708
16, 72,42.44 ,735, 997
65, 93,42.56 ,1347, 1818
11, 45,49.68 ,2527, 2560
50, 51,52.85 ,2726, 2432
35, 83,49.67 ,2203, 2232
21, 49,47.77 ,3199, 3497
36, 60,54.39 ,1146, 961
74, 81,53.91 ,5443, 4653
61, 85,66.92 ,1321, 653
14, 80,50.48 ,3647, 3577
30, 49,50.09 ,2212, 2204
21, 84,54.78 ,25505, 21051
4, 67,57.49 ,4445, 3287
35, 46,48.65 ,832, 878
86, 95,49.26 ,4733, 4876
103, 104,51.74 ,1172, 1093
23, 67,43.36 ,4522, 5908
29, 32,55.51 ,1390, 1114
1, 91,42.7 ,2360, 3167
52, 56,59.04 ,1061, 736
50, 72,44.55 ,630, 784
11, 74,48.46 ,4793, 5097
19, 63,48.02 ,2735, 2961
69, 81,49.49 ,966, 986
51, 63,51.4 ,1817, 1718
14, 88,47.54 ,2407, 2656
29, 51,56.4 ,2282, 1764
9, 75,49.24 ,3487, 3594
22, 71,54.34 ,4894, 4113
39, 68,48.37 ,3915, 4179
13, 53,43.73 ,1148, 1477
6, 66,63.63 ,1153, 659
27, 63,49.99 ,1761, 1762
14, 97,45.49 ,13060, 15647
48, 73,50.37 ,1015, 1000
25, 83,53.74 ,4306, 3707
9, 68,53.11 ,3734, 3297
41, 83,51.73 ,7626, 7117
23, 45,50.38 ,1598, 1574
52, 93,46.74 ,1902, 2167
1, 44,36.22 ,1188, 2092
73, 74,49.93 ,3014, 3023
38, 64,56.14 ,1992, 1556
35, 63,44.9 ,1016, 1247
15, 23,45.73 ,359, 426
31, 50,49.62 ,1313, 1333
43, 54,50.69 ,1027, 999
51, 65,49.89 ,1164, 1169
18, 58,45.22 ,1513, 1833
62, 93,45.63 ,3643, 4340
22, 34,48.67 ,1262, 1331
50, 62,49.45 ,1347, 1377
6, 101,56.15 ,5258, 4107
45, 54,53.71 ,3431, 2957
73, 87,52.27 ,2708, 2473
44, 57,49.34 ,1726, 1772
30, 45,53.5 ,3838, 3336
35, 64,47.06 ,3014, 3391
51, 69,48.52 ,2259, 2397
40, 47,54.43 ,2396, 2006
12, 55,45.36 ,484, 583
13, 60,48.26 ,1669, 1789
19, 86,45.44 ,9048, 10865
49, 64,50.99 ,1991, 1914
41, 79,45.38 ,2335, 2810
5, 55,54.07 ,1655, 1406
49, 80,52.24 ,315, 288
33, 84,53.83 ,2092, 1794
46, 73,47.68 ,422, 463
2, 38,48.5 ,113, 120
44, 86,45.49 ,17766, 21292
1, 61,59.32 ,2766, 1897
60, 75,51.37 ,2217, 2099
4, 37,62.34 ,2180, 1317
73, 84,56.81 ,5603, 4260
31, 80,54.73 ,1962, 1623
23, 53,41.78 ,1329, 1852
52, 78,48.68 ,221, 233
19, 65,44.37 ,1956, 2452
45, 71,53.93 ,2162, 1847
17, 62,50.8 ,3432, 3324
48, 51,57.89 ,2931, 2132
67, 82,56.87 ,1842, 1397
57, 70,51.68 ,537, 502
25, 97,49.16 ,8053, 8329
51, 81,55.45 ,2091, 1680
21, 72,42.02 ,2095, 2891
39, 104,49.06 ,10277, 10670
21, 65,44.35 ,1954, 2452
39, 74,48.36 ,7340, 7838
8, 48,53.45 ,1877, 1635
35, 56,55.37 ,1834, 1478
19, 80,53.0 ,1998, 1772
6, 42,53.26 ,2688, 2359
8, 63,47.88 ,3190, 3473
71, 73,50.56 ,1843, 1802
32, 38,53.04 ,541, 479
47, 87,54.13 ,3637, 3082
9, 32,52.18 ,3432, 3145
65, 67,40.94 ,1599, 2307
21, 82,54.95 ,2366, 1940
9, 73,55.2 ,4055, 3291
56, 69,50.14 ,2594, 2580
36, 75,52.03 ,2230, 2056
55, 86,47.12 ,1523, 1709
15, 20,54.6 ,463, 385
28, 29,47.75 ,372, 407
36, 81,58.3 ,1510, 1080
5, 52,53.51 ,2257, 1961
4, 60,53.19 ,500, 440
12, 53,42.71 ,1259, 1689
10, 75,45.72 ,3858, 4581
4, 29,54.13 ,557, 472
51, 70,48.01 ,3094, 3351
29, 50,52.05 ,2171, 2000
44, 98,47.61 ,5147, 5663
44, 77,54.71 ,749, 620
32, 45,58.12 ,1632, 1176
32, 61,68.97 ,940, 423
34, 54,49.63 ,2866, 2909
20, 53,52.35 ,1879, 1710
88, 93,47.4 ,2154, 2390
63, 64,50.86 ,2186, 2112
10, 104,48.67 ,9691, 10220
16, 60,49.81 ,522, 526
59, 81,59.68 ,814, 550
70, 76,42.31 ,1086, 1481
42, 75,47.36 ,2825, 3140
64, 93,49.27 ,7944, 8180
4, 47,58.52 ,1261, 894
60, 67,52.14 ,5665, 5200
10, 48,51.54 ,1921, 1806
10, 58,42.91 ,1165, 1550
17, 36,53.13 ,2597, 2291
29, 54,51.65 ,3165, 2963
29, 42,49.78 ,1736, 1751
4, 45,63.98 ,2117, 1192
44, 75,47.85 ,6944, 7567
36, 62,54.82 ,1978, 1630
32, 79,47.58 ,581, 640
73, 76,46.03 ,238, 279
7, 90,43.3 ,1575, 2062
73, 77,49.7 ,168, 170
58, 93,41.9 ,1184, 1642
74, 95,52.13 ,5925, 5441
19, 60,51.67 ,4143, 3875
55, 79,46.85 ,223, 253
23, 57,47.33 ,417, 464
37, 58,41.69 ,261, 365
17, 33,48.9 ,1335, 1395
16, 69,41.21 ,635, 906
42, 71,46.55 ,2380, 2733
46, 68,52.61 ,2300, 2072
9, 52,56.73 ,2192, 1672
47, 85,58.7 ,2519, 1772
5, 63,51.88 ,2918, 2707
72, 82,47.81 ,240, 262
81, 86,51.9 ,4476, 4149
26, 84,49.55 ,10618, 10813
17, 42,46.46 ,3930, 4529
53, 69,40.29 ,973, 1442
23, 66,49.86 ,361, 363
74, 79,45.05 ,2677, 3265
48, 99,49.66 ,1756, 1780
45, 62,56.0 ,1816, 1427
17, 59,44.27 ,483, 608
59, 77,71.85 ,268, 105
36, 74,53.97 ,6162, 5256
3, 27,48.49 ,483, 513
16, 85,50.66 ,2454, 2390
52, 86,49.88 ,2636, 2649
22, 51,54.47 ,6913, 5778
16, 74,48.81 ,8245, 8648
84, 86,53.92 ,16054, 13718
20, 38,62.04 ,1525, 933
31, 48,53.51 ,2756, 2394
13, 75,45.61 ,1548, 1846
10, 86,47.05 ,11311, 12731
11, 114,43.78 ,3449, 4429
30, 68,50.09 ,1644, 1638
6, 32,56.64 ,1847, 1414
67, 68,51.76 ,5296, 4935
10, 65,42.7 ,1232, 1653
12, 70,41.2 ,302, 431
42, 57,47.69 ,516, 566
38, 56,58.47 ,1174, 834
46, 85,52.98 ,2553, 2266
75, 106,45.5 ,3116, 3732
21, 52,50.67 ,2835, 2760
15, 25,48.55 ,852, 903
22, 60,54.69 ,5428, 4497
21, 60,52.76 ,6782, 6072
39, 55,47.53 ,1221, 1348
58, 78,47.37 ,144, 160
26, 97,45.35 ,11521, 13884
10, 52,48.05 ,1367, 1478
8, 90,47.28 ,3300, 3680
56, 70,51.67 ,2000, 1871
50, 52,52.61 ,807, 727
41, 87,46.74 ,10717, 12210
38, 51,57.13 ,1090, 818
17, 49,47.66 ,1098, 1206
14, 76,45.74 ,4655, 5521
64, 65,46.71 ,1120, 1278
32, 48,54.27 ,814, 686
5, 33,50.07 ,1431, 1427
34, 55,48.75 ,544, 572
6, 58,53.29 ,1646, 1443
73, 86,50.36 ,4374, 4312
44, 91,44.19 ,2915, 3681
5, 70,47.56 ,5014, 5529
75, 93,46.26 ,4703, 5464
16, 42,46.53 ,2002, 2301
14, 87,47.57 ,11037, 12164
58, 64,45.93 ,547, 644
18, 78,49.78 ,1223, 1234
27, 84,54.14 ,5091, 4312
39, 63,45.13 ,2101, 2554
38, 50,55.36 ,966, 779
67, 80,52.99 ,1773, 1573
42, 70,42.96 ,997, 1324
26, 68,46.93 ,2626, 2970
48, 91,54.22 ,1863, 1573
4, 38,49.73 ,187, 189
6, 84,62.81 ,20950, 12407
22, 96,49.54 ,3461, 3525
40, 59,56.2 ,1377, 1073
40, 45,60.71 ,2491, 1612
12, 72,43.8 ,173, 222
26, 95,47.43 ,5014, 5557
45, 74,55.02 ,5121, 4187
40, 56,61.91 ,3879, 2387
22, 70,45.27 ,3786, 4578
19, 73,51.24 ,3316, 3156
38, 48,59.79 ,986, 663
15, 73,50.7 ,324, 315
21, 55,49.18 ,1730, 1788
26, 106,42.49 ,8766, 11864
74, 82,53.3 ,1148, 1006
29, 36,51.18 ,1102, 1051
83, 84,58.32 ,4902, 3504
20, 65,51.18 ,760, 725
31, 73,53.6 ,3098, 2682
32, 43,53.7 ,443, 382
31, 105,47.89 ,2593, 2821
48, 76,47.55 ,931, 1027
29, 48,55.91 ,2007, 1583
22, 59,52.7 ,1504, 1350
53, 56,48.54 ,1883, 1996
56, 90,56.86 ,1480, 1123
2, 95,52.11 ,3297, 3030
54, 68,52.19 ,3634, 3329
15, 51,55.0 ,798, 653
34, 67,49.17 ,4083, 4221
42, 64,51.38 ,4378, 4143
37, 52,52.78 ,987, 883
